Điểm đi	Điểm đến	Số chỗ	Giá (VNĐ)
hà nội	sài gòn	40.0	890000.0
hà nội	sài gòn	40.0	650000.0
hà nội	sài gòn	45.0	760000.0
hà tĩnh	sài gòn	40.0	650000.0
hà tĩnh	sài gòn	40.0	600000.0
hà tĩnh	sài gòn	40.0	700000.0
hà tĩnh	sài gòn	39.0	660000.0
hà tĩnh	sài gòn	40.0	70000.0
hải dương	sài gòn	40.0	750000.0
hải dương	sài gòn	40.0	850000.0
hải dương	sài gòn	40.0	900000.0
hải dương	sài gòn	39.0	780000.0
hải dương	sài gòn	40.0	800000.0
hải dương	sài gòn	33.0	900000.0
hải phòng	sài gòn	40.0	900000.0
hải phòng	sài gòn	39.0	780000.0
hải phòng	sài gòn	39.0	650000.0
hải phòng	sài gòn	40.0	880000.0
hải phòng	sài gòn	40.0	700000.0
hải phòng	sài gòn	40.0	950000.0
hải phòng	sài gòn	40.0	630000.0
hậu giang	sài gòn	30.0	120000.0
hậu giang	sài gòn	40.0	120000.0
hậu giang	sài gòn	40.0	100000.0
hưng yên	sài gòn	40.0	850000.0
hưng yên	sài gòn	39.0	780000.0
hưng yên	sài gòn	40.0	890000.0
kiên giang	sài gòn	40.0	150000.0
kiên giang	sài gòn	16.0	120000.0
kiên giang	sài gòn	16.0	130000.0
kiên giang	sài gòn	41.0	160000.0
kiên giang	sài gòn	40.0	160000.0
kiên giang	sài gòn	40.0	180000.0
kiên giang	sài gòn	45.0	220000.0
kiên giang	sài gòn	45.0	200000.0
kon tum	sài gòn	40.0	250000.0
kon tum	sài gòn	44.0	250000.0
lạng sơn	sài gòn	39.0	850000.0
long an	sài gòn	39.0	140000.0
nam định	sài gòn	45.0	650000.0
nam định	sài gòn	40.0	700000.0
nam định	sài gòn	40.0	690000.0
nam định	sài gòn	40.0	650000.0
nam định	sài gòn	40.0	850000.0
nam định	sài gòn	39.0	750000.0
nghệ an	sài gòn	40.0	650000.0
nghệ an	sài gòn	48.0	600000.0
nghệ an	sài gòn	39.0	670000.0
nghệ an	sài gòn	40.0	640000.0
nghệ an	sài gòn	40.0	600000.0
nghệ an	sài gòn	40.0	550000.0
khánh hòa	sài gòn	40.0	180000.0
khánh hòa	sài gòn	40.0	200000.0
khánh hòa	sài gòn	41.0	180000.0
khánh hòa	sài gòn	39.0	150000.0
khánh hòa	sài gòn	43.0	200000.0
khánh hòa	sài gòn	45.0	130000.0
khánh hòa	sài gòn	40.0	190000.0
ninh bình	sài gòn	40.0	650000.0
ninh bình	sài gòn	40.0	680000.0
ninh bình	sài gòn	39.0	730000.0
ninh bình	sài gòn	40.0	750000.0
ninh thuận	sài gòn	44.0	150000.0
ninh thuận	sài gòn	44.0	160000.0
ninh thuận	sài gòn	44.0	140000.0
ninh thuận	sài gòn	40.0	170000.0
ninh thuận	sài gòn	40.0	140000.0
ninh thuận	sài gòn	39.0	140000.0
ninh thuận	sài gòn	43.0	75000.0
ninh thuận	sài gòn	40.0	150000.0
ninh thuận	sài gòn	45.0	150000.0
ninh thuận	sài gòn	45.0	130000.0
ninh thuận	sài gòn	40.0	160000.0
phú thọ	sài gòn	45.0	550000.0
phú thọ	sài gòn	45.0	650000.0
phú yên	sài gòn	40.0	220000.0
phú yên	sài gòn	44.0	200000.0
phú yên	sài gòn	40.0	240000.0
phú yên	sài gòn	39.0	300000.0
phú yên	sài gòn	41.0	200000.0
phú yên	sài gòn	43.0	200000.0
phú yên	sài gòn	45.0	206000.0
quảng bình	sài gòn	40.0	550000.0
quảng bình	sài gòn	39.0	410000.0
quảng bình	sài gòn	40.0	640000.0
quảng bình	sài gòn	40.0	500000.0
quảng bình	sài gòn	40.0	600000.0
quảng nam	sài gòn	40.0	350000.0
quảng nam	sài gòn	40.0	360000.0
quảng nam	sài gòn	40.0	370000.0
quảng nam	sài gòn	40.0	400000.0
quảng nam	sài gòn	42.0	380000.0
quảng nam	sài gòn	40.0	380000.0
quảng nam	sài gòn	39.0	420000.0
quảng nam	sài gòn	43.0	300000.0
quảng ngãi	sài gòn	40.0	350000.0
quảng ngãi	sài gòn	40.0	450000.0
quảng ngãi	sài gòn	42.0	380000.0
quảng ngãi	sài gòn	40.0	300000.0
quảng ngãi	sài gòn	40.0	340000.0
quảng ngãi	sài gòn	40.0	280000.0
quảng ngãi	sài gòn	44.0	250000.0
quảng ngãi	sài gòn	39.0	400000.0
quảng ninh	sài gòn	39.0	950000.0
quảng trị	sài gòn	40.0	500000.0
quảng trị	sài gòn	39.0	580000.0
quảng trị	sài gòn	40.0	640000.0
quảng trị	sài gòn	40.0	550000.0
quảng trị	sài gòn	36.0	550000.0
sóc trăng	sài gòn	40.0	140000.0
sóc trăng	sài gòn	40.0	160000.0
sóc trăng	sài gòn	28.0	150000.0
sóc trăng	sài gòn	40.0	130000.0
sóc trăng	sài gòn	45.0	110000.0
sóc trăng	sài gòn	16.0	115000.0
sóc trăng	sài gòn	16.0	150000.0
sóc trăng	sài gòn	46.0	120000.0
thái bình	sài gòn	40.0	800000.0
thái bình	sài gòn	39.0	750000.0
thái bình	sài gòn	39.0	620000.0
thái bình	sài gòn	45.0	650000.0
thái bình	sài gòn	40.0	700000.0
thái bình	sài gòn	40.0	750000.0
thái nguyên	sài gòn	38.0	650000.0
thái nguyên	sài gòn	39.0	780000.0
thái nguyên	sài gòn	40.0	960000.0
thanh hóa	sài gòn	40.0	700000.0
thanh hóa	sài gòn	40.0	650000.0
thanh hóa	sài gòn	39.0	710000.0
thanh hóa	sài gòn	40.0	120000.0
thanh hóa	sài gòn	40.0	550000.0
thanh hóa	sài gòn	40.0	500000.0
thanh hóa	sài gòn	40.0	750000.0
huế	sài gòn	40.0	500000.0
huế	sài gòn	40.0	520000.0
huế	sài gòn	39.0	540000.0
huế	sài gòn	43.0	420000.0
huế	sài gòn	40.0	640000.0
huế	sài gòn	40.0	430000.0
huế	sài gòn	40.0	450000.0
tiền giang	sài gòn	45.0	50000.0
tiền giang	sài gòn	29.0	60000.0
tiền giang	sài gòn	43.0	30000.0
tiền giang	sài gòn	28.0	60000.0
tiền giang	sài gòn	39.0	140000.0
tiền giang	sài gòn	45.0	60000.0
trà vinh	sài gòn	40.0	100000.0
trà vinh	sài gòn	41.0	110000.0
trà vinh	sài gòn	45.0	110000.0
trà vinh	sài gòn	45.0	120000.0
vĩnh long	sài gòn	39.0	180000.0
vĩnh long	sài gòn	16.0	95000.0
vĩnh long	sài gòn	41.0	110000.0
vĩnh long	sài gòn	29.0	95000.0
vĩnh long	sài gòn	29.0	84000.0
vĩnh long	sài gòn	29.0	82000.0
vĩnh long	sài gòn	29.0	102000.0
vĩnh long	sài gòn	29.0	82800.0
vĩnh long	sài gòn	45.0	105000.0
vĩnh long	sài gòn	45.0	110000.0
vĩnh phúc	sài gòn	45.0	550000.0
vĩnh phúc	sài gòn	45.0	450000.0
vĩnh phúc	sài gòn	45.0	700000.0
vĩnh phúc	sài gòn	40.0	650000.0
vĩnh phúc	sài gòn	40.0	800000.0
vũng tàu	sài gòn	28.0	70000.0
vũng tàu	sài gòn	40.0	100000.0
vũng tàu	sài gòn	28.0	65000.0
vũng tàu	sài gòn	16.0	90000.0
vũng tàu	sài gòn	30.0	60000.0
vũng tàu	sài gòn	16.0	80000.0
vũng tàu	sài gòn	9.0	130000.0
yên bái	sài gòn	45.0	700000.0
yên bái	sài gòn	45.0	600000.0
lâm đồng	sài gòn	40.0	200000.0
lâm đồng	sài gòn	16.0	170000.0
lâm đồng	sài gòn	9.0	290000.0
lâm đồng	sài gòn	30.0	150000.0
lâm đồng	sài gòn	44.0	90000.0
lâm đồng	sài gòn	28.0	150000.0
lâm đồng	sài gòn	9.0	150000.0
đà nẵng	sài gòn	40.0	350000.0
đà nẵng	sài gòn	42.0	380000.0
đà nẵng	sài gòn	40.0	400000.0
đà nẵng	sài gòn	39.0	450000.0
đà nẵng	sài gòn	43.0	320000.0
đà nẵng	sài gòn	40.0	450000.0
đắk lắk	sài gòn	40.0	220000.0
đắk lắk	sài gòn	40.0	230000.0
đắk lắk	sài gòn	28.0	180000.0
đắk lắk	sài gòn	40.0	240000.0
đắk lắk	sài gòn	40.0	200000.0
đắk nông	sài gòn	40.0	180000.0
đắk nông	sài gòn	40.0	150000.0
đắk nông	sài gòn	40.0	220000.0
đắk nông	sài gòn	40.0	140000.0
đắk nông	sài gòn	40.0	170000.0
đắk nông	sài gòn	40.0	120000.0
đồng nai	sài gòn	40.0	140000.0
đồng nai	sài gòn	28.0	50000.0
đồng nai	sài gòn	28.0	60000.0
đồng nai	sài gòn	45.0	65000.0
đồng nai	sài gòn	39.0	120000.0
đồng nai	sài gòn	16.0	60000.0
đồng nai	sài gòn	30.0	80000.0
đồng nai	sài gòn	28.0	53000.0
đồng nai	sài gòn	30.0	50000.0
đồng tháp	sài gòn	16.0	85000.0
đồng tháp	sài gòn	16.0	80000.0
đồng tháp	sài gòn	29.0	70000.0
đồng tháp	sài gòn	46.0	120000.0
đồng tháp	sài gòn	30.0	80000.0
đồng tháp	sài gòn	45.0	200000.0
đồng tháp	sài gòn	45.0	95000.0
đồng tháp	sài gòn	30.0	100000.0
đồng tháp	sài gòn	30.0	90000.0
an giang	vũng tàu	45.0	130000.0
bình dương	vũng tàu	28.0	85000.0
bình dương	vũng tàu	28.0	45000.0
bình phước	vũng tàu	30.0	140000.0
bình thuận	vũng tàu	28.0	100000.0
bình thuận	vũng tàu	39.0	120000.0
bình thuận	vũng tàu	29.0	90000.0
bình thuận	vũng tàu	45.0	80000.0
bình thuận	vũng tàu	45.0	100000.0
bình thuận	vũng tàu	45.0	110000.0
bình định	vũng tàu	39.0	340000.0
bình định	vũng tàu	42.0	300000.0
bình định	vũng tàu	45.0	270000.0
cà mau	vũng tàu	40.0	240000.0
cà mau	vũng tàu	40.0	250000.0
cần thơ	vũng tàu	45.0	180000.0
cần thơ	vũng tàu	40.0	150000.0
cần thơ	vũng tàu	9.0	200000.0
cần thơ	vũng tàu	40.0	180000.0
cần thơ	vũng tàu	40.0	170000.0
cần thơ	vũng tàu	40.0	160000.0
cần thơ	vũng tàu	28.0	100000.0
cần thơ	vũng tàu	16.0	150000.0
hà nội	vũng tàu	40.0	800000.0
hà nội	vũng tàu	42.0	700000.0
hà nội	vũng tàu	40.0	850000.0
hà tĩnh	vũng tàu	39.0	660000.0
hà tĩnh	vũng tàu	42.0	600000.0
hà tĩnh	vũng tàu	40.0	650000.0
hải phòng	vũng tàu	39.0	780000.0
khánh hòa	vũng tàu	40.0	250000.0
khánh hòa	vũng tàu	39.0	150000.0
khánh hòa	vũng tàu	42.0	220000.0
khánh hòa	vũng tàu	40.0	210000.0
kiên giang	vũng tàu	40.0	238000.0
kiên giang	vũng tàu	40.0	240000.0
kiên giang	vũng tàu	40.0	200000.0
kiên giang	vũng tàu	40.0	245000.0
kiên giang	vũng tàu	40.0	180000.0
lâm đồng	vũng tàu	46.0	220000.0
lâm đồng	vũng tàu	40.0	220000.0
nam định	vũng tàu	39.0	750000.0
nam định	vũng tàu	40.0	650000.0
nam định	vũng tàu	40.0	800000.0
nghệ an	vũng tàu	39.0	670000.0
nghệ an	vũng tàu	42.0	630000.0
nghệ an	vũng tàu	40.0	750000.0
ninh bình	vũng tàu	39.0	730000.0
ninh bình	vũng tàu	42.0	680000.0
ninh bình	vũng tàu	40.0	750000.0
ninh thuận	vũng tàu	40.0	300000.0
ninh thuận	vũng tàu	39.0	140000.0
phú yên	vũng tàu	39.0	300000.0
phú yên	vũng tàu	42.0	280000.0
quảng bình	vũng tàu	39.0	610000.0
quảng bình	vũng tàu	42.0	580000.0
quảng bình	vũng tàu	40.0	700000.0
quảng nam	vũng tàu	39.0	420000.0
quảng nam	vũng tàu	42.0	400000.0
quảng ngãi	vũng tàu	39.0	400000.0
quảng ngãi	vũng tàu	42.0	350000.0
quảng ngãi	vũng tàu	44.0	280000.0
quảng ngãi	vũng tàu	40.0	300000.0
quảng trị	vũng tàu	42.0	500000.0
quảng trị	vũng tàu	40.0	700000.0
sài gòn	vũng tàu	28.0	70000.0
sài gòn	vũng tàu	40.0	100000.0
sài gòn	vũng tàu	28.0	65000.0
sài gòn	vũng tàu	16.0	90000.0
sài gòn	vũng tàu	9.0	160000.0
sài gòn	vũng tàu	30.0	60000.0
sài gòn	vũng tàu	16.0	80000.0
sài gòn	vũng tàu	9.0	130000.0
sài gòn	vũng tàu	16.0	85000.0
sài gòn	vũng tàu	16.0	65000.0
sài gòn	vũng tàu	16.0	100000.0
sài gòn	vũng tàu	9.0	150000.0
sài gòn	vũng tàu	28.0	56000.0
sài gòn	vũng tàu	16.0	110000.0
sài gòn	vũng tàu	16.0	60000.0
sài gòn	vũng tàu	28.0	100000.0
sài gòn	vũng tàu	28.0	60000.0
sài gòn	vũng tàu	16.0	70000.0
sài gòn	vũng tàu	7.0	125000.0
sóc trăng	vũng tàu	44.0	180000.0
sóc trăng	vũng tàu	45.0	120000.0
sóc trăng	vũng tàu	45.0	110000.0
sóc trăng	vũng tàu	30.0	150000.0
tây ninh	vũng tàu	37.0	140000.0
tây ninh	vũng tàu	45.0	120000.0
thái bình	vũng tàu	39.0	750000.0
thái bình	vũng tàu	40.0	800000.0
thanh hóa	vũng tàu	39.0	710000.0
thanh hóa	vũng tàu	42.0	650000.0
thanh hóa	vũng tàu	40.0	800000.0
huế	vũng tàu	39.0	540000.0
huế	vũng tàu	42.0	450000.0
tiền giang	vũng tàu	45.0	110000.0
đà nẵng	vũng tàu	39.0	450000.0
đà nẵng	vũng tàu	42.0	450000.0
đà nẵng	vũng tàu	40.0	415000.0
đắk lắk	vũng tàu	40.0	280000.0
đắk nông	vũng tàu	40.0	250000.0
đồng nai	vũng tàu	28.0	30000.0
đồng nai	vũng tàu	28.0	45000.0
đồng nai	vũng tàu	16.0	85000.0
đồng nai	vũng tàu	16.0	80000.0
an giang	lâm đồng	45.0	320000.0
bạc liêu	lâm đồng	43.0	330000.0
bến tre	lâm đồng	29.0	190000.0
bến tre	lâm đồng	29.0	250000.0
bình dương	lâm đồng	40.0	180000.0
bình dương	lâm đồng	44.0	180000.0
bình phước	lâm đồng	45.0	180000.0
bình thuận	lâm đồng	34.0	130000.0
bình định	lâm đồng	46.0	250000.0
bình định	lâm đồng	40.0	220000.0
bình định	lâm đồng	45.0	200000.0
bình định	lâm đồng	41.0	230000.0
cà mau	lâm đồng	40.0	350000.0
cà mau	lâm đồng	45.0	300000.0
cà mau	lâm đồng	43.0	350000.0
cần thơ	lâm đồng	40.0	325000.0
cần thơ	lâm đồng	40.0	320000.0
gia lai	lâm đồng	40.0	250000.0
gia lai	lâm đồng	40.0	220000.0
gia lai	lâm đồng	44.0	220000.0
hà nội	lâm đồng	40.0	350000.0
hà nội	lâm đồng	40.0	700000.0
hà nội	lâm đồng	46.0	650000.0
hà nội	lâm đồng	46.0	600000.0
hà nội	lâm đồng	40.0	600000.0
hà tĩnh	lâm đồng	46.0	500000.0
hà tĩnh	lâm đồng	44.0	500000.0
hải dương	lâm đồng	46.0	600000.0
hòa bình	lâm đồng	46.0	600000.0
huế	lâm đồng	38.0	400000.0
huế	lâm đồng	40.0	320000.0
huế	lâm đồng	46.0	350000.0
huế	lâm đồng	45.0	220000.0
kiên giang	lâm đồng	40.0	400000.0
kon tum	lâm đồng	44.0	330000.0
kon tum	lâm đồng	44.0	270000.0
long an	lâm đồng	40.0	200000.0
nghệ an	lâm đồng	40.0	550000.0
nghệ an	lâm đồng	46.0	500000.0
nghệ an	lâm đồng	44.0	500000.0
khánh hòa	lâm đồng	38.0	130000.0
khánh hòa	lâm đồng	28.0	120000.0
khánh hòa	lâm đồng	16.0	90000.0
khánh hòa	lâm đồng	7.0	150000.0
khánh hòa	lâm đồng	30.0	120000.0
khánh hòa	lâm đồng	46.0	150000.0
khánh hòa	lâm đồng	29.0	120000.0
khánh hòa	lâm đồng	30.0	150000.0
ninh bình	lâm đồng	46.0	550000.0
ninh thuận	lâm đồng	28.0	80000.0
ninh thuận	lâm đồng	16.0	80000.0
phú yên	lâm đồng	46.0	250000.0
phú yên	lâm đồng	40.0	200000.0
phú yên	lâm đồng	41.0	230000.0
quảng bình	lâm đồng	46.0	450000.0
quảng bình	lâm đồng	44.0	450000.0
quảng nam	lâm đồng	38.0	300000.0
quảng nam	lâm đồng	46.0	300000.0
quảng nam	lâm đồng	41.0	250000.0
quảng ngãi	lâm đồng	46.0	250000.0
quảng ngãi	lâm đồng	41.0	230000.0
quảng ngãi	lâm đồng	40.0	250000.0
quảng trị	lâm đồng	46.0	400000.0
quảng trị	lâm đồng	45.0	280000.0
tây ninh	lâm đồng	44.0	250000.0
thái nguyên	lâm đồng	40.0	750000.0
thanh hóa	lâm đồng	40.0	600000.0
thanh hóa	lâm đồng	46.0	500000.0
thanh hóa	lâm đồng	44.0	500000.0
tiền giang	lâm đồng	40.0	250000.0
tiền giang	lâm đồng	40.0	200000.0
trà vinh	lâm đồng	40.0	300000.0
vũng tàu	lâm đồng	46.0	220000.0
vũng tàu	lâm đồng	40.0	220000.0
đà nẵng	lâm đồng	46.0	300000.0
đà nẵng	lâm đồng	45.0	200000.0
đà nẵng	lâm đồng	41.0	250000.0
đắk lắk	lâm đồng	16.0	200000.0
đắk lắk	lâm đồng	40.0	200000.0
đắk lắk	lâm đồng	40.0	170000.0
đắk lắk	lâm đồng	44.0	110000.0
đắk lắk	lâm đồng	44.0	160000.0
đắk lắk	lâm đồng	44.0	140000.0
đắk nông	lâm đồng	28.0	120000.0
đồng nai	lâm đồng	40.0	180000.0
đồng nai	lâm đồng	44.0	160000.0
đồng nai	lâm đồng	44.0	90000.0
bắc giang	nghệ an	39.0	260000.0
bắc ninh	nghệ an	46.0	220000.0
bắc ninh	nghệ an	40.0	270000.0
bắc ninh	nghệ an	39.0	300000.0
bình dương	nghệ an	40.0	700000.0
bình dương	nghệ an	48.0	600000.0
bình phước	nghệ an	45.0	550000.0
bình thuận	nghệ an	39.0	630000.0
bình định	nghệ an	39.0	630000.0
cần thơ	nghệ an	39.0	800000.0
gia lai	nghệ an	40.0	500000.0
gia lai	nghệ an	41.0	480000.0
hà giang	nghệ an	44.0	400000.0
hà giang	vĩnh phúc	44.0	190000.0
hà giang	vĩnh phúc	44.0	170000.0
hà giang	vĩnh phúc	46.0	170000.0
hà giang	vĩnh phúc	46.0	180000.0
hà nam	nghệ an	46.0	130000.0
hà nam	nghệ an	46.0	120000.0
hà nam	nghệ an	46.0	150000.0
hà nam	nghệ an	44.0	120000.0
hà nam	nghệ an	44.0	150000.0
hà nội	nghệ an	40.0	200000.0
hà nội	nghệ an	46.0	150000.0
hà nội	nghệ an	46.0	180000.0
hà nội	nghệ an	40.0	180000.0
hà nội	nghệ an	40.0	150000.0
hà nội	nghệ an	46.0	170000.0
hà nội	nghệ an	46.0	120000.0
hà nội	nghệ an	46.0	220000.0
hà nội	vĩnh long	39.0	900000.0
hà nội	vĩnh phúc	28.0	50000.0
hà nội	vĩnh phúc	44.0	50000.0
hà nội	vĩnh phúc	44.0	80000.0
hà nội	vĩnh phúc	40.0	100000.0
hà nội	vĩnh phúc	45.0	60000.0
hà nội	vĩnh phúc	28.0	70000.0
hà nội	vĩnh phúc	30.0	40000.0
hà nội	vĩnh phúc	7.0	120000.0
hà nội	vĩnh phúc	7.0	100000.0
hà nội	vĩnh phúc	28.0	45000.0
hà tĩnh	nghệ an	45.0	100000.0
hà tĩnh	nghệ an	39.0	140000.0
hà tĩnh	nghệ an	46.0	120000.0
hà tĩnh	nghệ an	46.0	100000.0
hà tĩnh	nghệ an	29.0	170000.0
hà tĩnh	nghệ an	40.0	100000.0
hà tĩnh	nghệ an	41.0	80000.0
hà tĩnh	nghệ an	41.0	100000.0
hà tĩnh	nghệ an	41.0	50000.0
hà tĩnh	nghệ an	41.0	70000.0
hà tĩnh	nghệ an	28.0	70000.0
hà tĩnh	nghệ an	30.0	100000.0
hà tĩnh	nghệ an	30.0	20000.0
hải dương	nghệ an	39.0	230000.0
hải dương	nghệ an	46.0	200000.0
hải phòng	nghệ an	39.0	230000.0
hải phòng	nghệ an	40.0	200000.0
hải phòng	nghệ an	41.0	180000.0
hải phòng	nghệ an	40.0	190000.0
hải phòng	nghệ an	40.0	170000.0
hải phòng	nghệ an	46.0	200000.0
hòa bình	nghệ an	16.0	90000.0
hòa bình	nghệ an	46.0	200000.0
huế	nghệ an	44.0	150000.0
huế	nghệ an	39.0	250000.0
hưng yên	nghệ an	39.0	230000.0
kon tum	vĩnh phúc	40.0	630000.0
lai châu	nghệ an	41.0	500000.0
lai châu	nghệ an	41.0	470000.0
lai châu	vĩnh phúc	44.0	270000.0
lai châu	vĩnh phúc	44.0	410000.0
lai châu	vĩnh phúc	44.0	340000.0
lai châu	vĩnh phúc	44.0	280000.0
lai châu	vĩnh phúc	40.0	250000.0
lai châu	vĩnh phúc	40.0	300000.0
lai châu	vĩnh phúc	43.0	200000.0
lạng sơn	nghệ an	39.0	280000.0
lào cai	nghệ an	46.0	400000.0
lào cai	nghệ an	36.0	400000.0
lào cai	nghệ an	46.0	380000.0
lào cai	nghệ an	41.0	400000.0
lào cai	nghệ an	41.0	420000.0
lào cai	vĩnh phúc	41.0	210000.0
lào cai	vĩnh phúc	41.0	200000.0
lào cai	vĩnh phúc	41.0	190000.0
lào cai	vĩnh phúc	41.0	170000.0
lào cai	vĩnh phúc	40.0	180000.0
lào cai	vĩnh phúc	44.0	210000.0
lào cai	vĩnh phúc	44.0	200000.0
lào cai	vĩnh phúc	44.0	160000.0
lào cai	vĩnh phúc	44.0	230000.0
lào cai	vĩnh phúc	40.0	200000.0
lào cai	vĩnh phúc	40.0	150000.0
nam định	nghệ an	39.0	180000.0
nam định	nghệ an	41.0	160000.0
khánh hòa	nghệ an	39.0	530000.0
ninh bình	nghệ an	46.0	120000.0
ninh bình	nghệ an	46.0	150000.0
ninh bình	nghệ an	46.0	130000.0
ninh bình	nghệ an	46.0	100000.0
ninh bình	nghệ an	39.0	190000.0
ninh bình	nghệ an	44.0	100000.0
ninh bình	nghệ an	44.0	120000.0
ninh bình	nghệ an	44.0	130000.0
ninh bình	nghệ an	41.0	150000.0
ninh bình	vĩnh phúc	16.0	90000.0
ninh thuận	nghệ an	39.0	590000.0
phú thọ	vĩnh phúc	44.0	100000.0
phú thọ	vĩnh phúc	44.0	80000.0
phú yên	nghệ an	39.0	490000.0
quảng bình	nghệ an	40.0	100000.0
quảng bình	nghệ an	40.0	150000.0
quảng bình	nghệ an	39.0	170000.0
quảng nam	nghệ an	39.0	320000.0
quảng ngãi	nghệ an	39.0	350000.0
quảng ninh	nghệ an	40.0	250000.0
quảng ninh	nghệ an	40.0	300000.0
quảng ninh	nghệ an	39.0	340000.0
quảng ninh	nghệ an	39.0	280000.0
quảng ninh	nghệ an	46.0	200000.0
quảng trị	nghệ an	39.0	210000.0
sài gòn	vĩnh long	41.0	120000.0
sài gòn	vĩnh long	41.0	100000.0
sài gòn	vĩnh long	39.0	180000.0
sài gòn	vĩnh long	16.0	95000.0
sài gòn	vĩnh long	41.0	110000.0
sài gòn	vĩnh long	16.0	102000.0
sài gòn	vĩnh long	45.0	250000.0
sài gòn	vĩnh long	29.0	95000.0
sài gòn	vĩnh long	29.0	84000.0
sài gòn	vĩnh long	40.0	79000.0
sài gòn	vĩnh long	29.0	102000.0
sài gòn	vĩnh long	29.0	82000.0
sài gòn	vĩnh long	45.0	110000.0
sài gòn	vĩnh phúc	45.0	550000.0
sài gòn	vĩnh phúc	45.0	450000.0
sài gòn	vĩnh phúc	40.0	650000.0
sài gòn	vĩnh phúc	40.0	800000.0
sài gòn	vĩnh phúc	45.0	400000.0
sơn la	nghệ an	44.0	250000.0
sơn la	nghệ an	40.0	345000.0
sơn la	vĩnh phúc	40.0	260000.0
thái bình	nghệ an	40.0	180000.0
thái bình	nghệ an	39.0	180000.0
thái bình	nghệ an	41.0	170000.0
thái bình	vĩnh phúc	40.0	100000.0
thái nguyên	nghệ an	46.0	220000.0
thái nguyên	nghệ an	40.0	270000.0
thái nguyên	nghệ an	39.0	230000.0
thái nguyên	nghệ an	40.0	200000.0
thái nguyên	nghệ an	40.0	180000.0
thanh hóa	nghệ an	46.0	100000.0
thanh hóa	nghệ an	46.0	120000.0
thanh hóa	nghệ an	46.0	130000.0
thanh hóa	nghệ an	39.0	150000.0
thanh hóa	nghệ an	41.0	100000.0
thanh hóa	nghệ an	44.0	120000.0
thanh hóa	nghệ an	44.0	100000.0
thanh hóa	nghệ an	44.0	130000.0
thanh hóa	nghệ an	44.0	80000.0
thanh hóa	nghệ an	41.0	80000.0
thanh hóa	nghệ an	41.0	130000.0
thanh hóa	nghệ an	41.0	50000.0
thanh hóa	vĩnh phúc	40.0	120000.0
tiền giang	nghệ an	39.0	750000.0
tuyên quang	vĩnh phúc	44.0	150000.0
tuyên quang	vĩnh phúc	44.0	130000.0
vĩnh long	nghệ an	39.0	780000.0
vũng tàu	nghệ an	38.0	540000.0
vũng tàu	nghệ an	39.0	670000.0
vũng tàu	nghệ an	42.0	630000.0
yên bái	vĩnh phúc	41.0	120000.0
yên bái	vĩnh phúc	41.0	150000.0
yên bái	vĩnh phúc	44.0	140000.0
yên bái	vĩnh phúc	44.0	110000.0
yên bái	vĩnh phúc	40.0	100000.0
lâm đồng	nghệ an	40.0	550000.0
đà nẵng	nghệ an	40.0	220000.0
đà nẵng	nghệ an	40.0	230000.0
đà nẵng	nghệ an	43.0	200000.0
đà nẵng	nghệ an	40.0	250000.0
đà nẵng	nghệ an	44.0	220000.0
đà nẵng	nghệ an	39.0	290000.0
đà nẵng	nghệ an	40.0	225000.0
đà nẵng	nghệ an	46.0	200000.0
đà nẵng	nghệ an	40.0	270000.0
đà nẵng	vĩnh long	39.0	570000.0
điện biên	nghệ an	40.0	530000.0
điện biên	vĩnh phúc	40.0	400000.0
điện biên	vĩnh phúc	40.0	450000.0
đồng nai	nghệ an	39.0	670000.0
bắc giang	huế	39.0	400000.0
bắc ninh	huế	39.0	400000.0
bình dương	huế	43.0	420000.0
bình phước	huế	45.0	500000.0
bình phước	huế	40.0	500000.0
bình thuận	huế	39.0	500000.0
bình thuận	huế	43.0	320000.0
bình định	huế	39.0	270000.0
bình định	huế	44.0	220000.0
bình định	huế	44.0	190000.0
bình định	huế	44.0	210000.0
bình định	huế	44.0	200000.0
bình định	huế	44.0	180000.0
bình định	huế	44.0	170000.0
bình định	huế	44.0	160000.0
bình định	huế	44.0	150000.0
bình định	huế	44.0	140000.0
cần thơ	huế	38.0	520000.0
cần thơ	huế	38.0	620000.0
gia lai	huế	40.0	220000.0
gia lai	huế	40.0	250000.0
gia lai	huế	44.0	200000.0
hà nội	huế	40.0	250000.0
hà nội	huế	41.0	270000.0
hà nội	huế	42.0	280000.0
hà nội	huế	39.0	340000.0
hà nội	huế	40.0	300000.0
hà nội	huế	38.0	250000.0
hà nội	huế	40.0	280000.0
hà nội	huế	39.0	199000.0
hà tĩnh	huế	41.0	270000.0
hà tĩnh	huế	39.0	230000.0
hà tĩnh	huế	40.0	170000.0
hà tĩnh	huế	45.0	160000.0
hải dương	huế	39.0	370000.0
hải dương	huế	46.0	370000.0
hải dương	huế	46.0	330000.0
hải phòng	huế	38.0	310000.0
hải phòng	huế	39.0	370000.0
hải phòng	huế	40.0	320000.0
hải phòng	huế	46.0	300000.0
hòa bình	huế	46.0	370000.0
hưng yên	huế	39.0	370000.0
kon tum	huế	40.0	210000.0
lạng sơn	huế	39.0	440000.0
nam định	huế	39.0	340000.0
nghệ an	huế	44.0	150000.0
nghệ an	huế	39.0	250000.0
khánh hòa	huế	39.0	400000.0
khánh hòa	huế	43.0	280000.0
khánh hòa	huế	40.0	250000.0
khánh hòa	huế	45.0	260000.0
